scorer,,,,,,,Cleaned,,,
bodyparts,LHand,LHand,LHand,RHand,RHand,RHand,Lhand,,Rhand,
coords,x,y,likelihood,x,y,likelihood,x,y,x,y
479,114.1931005,552.294116,0.999999881,101.5878376,393.3130679,1,114.1931005,552.294116,101.5878376,393.3130679
480,160.247611,514.6569552,0.999997497,94.2566061,417.9355755,1,160.247611,514.6569552,94.2566061,417.9355755
481,207.3380988,437.6544893,1,95.75828362,437.8338716,1,207.3380988,437.6544893,95.75828362,437.8338716
482,232.6700621,373.4204104,1,105.0500932,458.3109202,1,232.6700621,373.4204104,105.0500932,458.3109202
483,240.3512082,343.3506904,0.999998808,108.3460293,478.0508831,1,240.3512082,343.3506904,108.3460293,478.0508831
484,229.0896636,313.584271,0.999998331,107.527382,496.3256588,1,229.0896636,313.584271,107.527382,496.3256588
485,216.1847014,290.9155391,0.99998343,113.3853557,512.091845,1,216.1847014,290.9155391,113.3853557,512.091845
486,197.9598408,283.3017468,0.999853492,117.1508743,527.6772158,1,197.9598408,283.3017468,117.1508743,527.6772158
487,181.641466,298.1172717,0.999977469,119.5050497,536.3526478,1,181.641466,298.1172717,119.5050497,536.3526478
488,178.1483135,318.428616,0.999978185,123.9899272,551.4625359,1,178.1483135,318.428616,123.9899272,551.4625359
489,178.2301414,330.7188462,0.999997616,121.734936,568.1977992,1,178.2301414,330.7188462,121.734936,568.1977992
490,176.4542897,345.4283922,0.999996781,124.2702764,581.0156578,0.999999881,176.4542897,345.4283922,124.2702764,581.0156578
491,174.7054558,361.7155674,0.999998808,122.5475986,586.8745422,0.999998569,174.7054558,361.7155674,122.5475986,586.8745422
492,176.5664172,372.0674989,1,124.5222323,591.2665226,0.99999845,176.5664172,372.0674989,124.5222323,591.2665226
493,172.7589421,384.0639157,0.999999762,125.1239964,597.9877131,0.999901533,172.7589421,384.0639157,125.1239964,597.9877131
494,172.8776724,393.9321177,0.999999881,129.1878452,598.9755476,0.998954177,172.8776724,393.9321177,129.1878452,598.9755476
495,171.6815517,404.1328022,1,121.7274518,607.8178518,0.051662706,171.6815517,404.1328022,121.7274518,
496,170.7583439,414.980293,1,122.8335401,609.9633751,0.002174687,170.7583439,414.980293,122.8335401,
497,167.2123733,426.0788113,1,112.4294534,607.800339,0.00905502,167.2123733,426.0788113,112.4294534,
498,163.3145677,434.8375934,1,110.6370113,603.6430904,0.012447174,163.3145677,434.8375934,110.6370113,
499,160.0292182,444.6496544,0.999999881,121.7475748,607.1614258,0.064734608,160.0292182,444.6496544,121.7475748,
500,162.1219602,459.203015,0.999999881,87.93312883,556.6453942,0.999262035,162.1219602,459.203015,87.93312883,556.6453942
501,159.2094579,473.7685812,0.999999881,45.02097774,470.7845635,0.087869845,159.2094579,473.7685812,45.02097774,
502,149.6058757,484.8455184,1,49.56112289,382.7088766,0.999996424,149.6058757,484.8455184,49.56112289,382.7088766
503,1.017211676,,0.002014352,56.25666046,339.7002794,0.98244518,,,56.25666046,339.7002794
504,227.055851,,0.743047059,76.06771667,309.3340445,0.99826628,,,76.06771667,309.3340445
505,118.6568439,510.371259,0.99999702,80.83493662,291.2200281,0.998941123,118.6568439,510.371259,80.83493662,291.2200281
506,115.1011372,512.9070485,0.999999881,89.59129381,301.4093325,0.999851108,115.1011372,512.9070485,89.59129381,301.4093325
507,111.6771994,519.8963606,0.999998927,99.70557708,312.2614141,0.999997973,111.6771994,519.8963606,99.70557708,312.2614141
508,109.9930211,530.6477671,0.999999762,104.205296,324.4353654,1,109.9930211,530.6477671,104.205296,324.4353654
509,104.8487263,540.0606785,0.999999523,105.3195753,337.5367217,1,104.8487263,540.0606785,105.3195753,337.5367217
510,104.9495687,550.6610308,0.999999881,102.9808812,352.4787741,1,104.9495687,550.6610308,102.9808812,352.4787741
511,107.1880064,562.4833293,1,101.1049092,368.5383039,1,107.1880064,562.4833293,101.1049092,368.5383039
512,111.789588,567.0541785,1,95.48800921,390.8598034,1,111.789588,567.0541785,95.48800921,390.8598034
513,149.5298238,549.194145,0.348599613,91.11953366,411.7567115,1,,,91.11953366,411.7567115
514,199.4746993,455.0675027,0.999999881,92.10616016,433.8536258,1,199.4746993,455.0675027,92.10616016,433.8536258
515,228.6863131,376.8991504,1,98.61411381,454.00808,1,228.6863131,376.8991504,98.61411381,454.00808
516,235.0841926,343.3798127,0.999964476,107.4574609,472.653832,1,235.0841926,343.3798127,107.4574609,472.653832
517,220.4516824,316.528795,0.99995482,109.4140022,491.8153583,1,220.4516824,316.528795,109.4140022,491.8153583
518,214.8769267,289.3832037,0.999996901,115.9730748,503.3493581,1,214.8769267,289.3832037,115.9730748,503.3493581
519,204.3566632,273.3707166,0.99996388,118.9070387,517.5457724,1,204.3566632,273.3707166,118.9070387,517.5457724
520,198.4373631,274.4823945,0.999943733,120.9099388,533.1012521,1,198.4373631,274.4823945,120.9099388,533.1012521
521,182.0823982,302.1367049,0.999915957,118.9190772,547.9124137,1,182.0823982,302.1367049,118.9190772,547.9124137
522,183.3616362,321.2161191,0.999994159,119.8821859,564.3211102,1,183.3616362,321.2161191,119.8821859,564.3211102
523,175.7581303,334.9104776,0.999956608,116.3545614,575.9581289,1,175.7581303,334.9104776,116.3545614,575.9581289
524,172.5895786,344.0619707,0.999997497,117.5892127,583.8876708,0.999996781,172.5895786,344.0619707,117.5892127,583.8876708
525,171.4892016,351.3483481,0.99999702,118.8103023,584.4131856,0.999965906,171.4892016,351.3483481,118.8103023,584.4131856
526,171.8734627,355.377125,0.999999523,119.8073483,584.2154498,0.999993205,171.8734627,355.377125,119.8073483,584.2154498
527,172.8142896,363.8581094,0.999997616,120.5882416,585.7697906,0.99999702,172.8142896,363.8581094,120.5882416,585.7697906
528,171.8948905,370.6883903,0.999999881,121.0667443,589.8768829,0.999993205,171.8948905,370.6883903,121.0667443,589.8768829
529,170.553306,384.8296721,0.999999642,122.0008543,595.8098549,0.999812424,170.553306,384.8296721,122.0008543,595.8098549
530,173.5216175,406.4990027,0.999999762,124.8597232,606.3646805,0.000957007,173.5216175,406.4990027,124.8597232,
531,175.0470712,429.1099429,0.999998689,110.9739301,605.0827292,0.014577926,175.0470712,429.1099429,110.9739301,
532,176.6752796,445.3308873,0.999999285,96.04089546,585.4259467,0.999999285,176.6752796,445.3308873,96.04089546,585.4259467
533,173.1226684,452.1468919,0.999999642,82.34489763,540.8106112,1,173.1226684,452.1468919,82.34489763,540.8106112
534,167.5903614,461.9192655,0.999999762,65.95765567,476.1924141,1,167.5903614,461.9192655,65.95765567,476.1924141
535,162.6307527,467.6552684,1,60.77695298,412.7804928,1,162.6307527,467.6552684,60.77695298,412.7804928
536,155.9733266,475.154362,0.999999642,61.79366744,379.337966,0.999999285,155.9733266,475.154362,61.79366744,379.337966
537,151.2110138,477.5042348,1,82.62423575,356.6723266,0.999989748,151.2110138,477.5042348,82.62423575,356.6723266
538,147.4830768,481.1970749,1,93.12411392,341.2625091,0.999999642,147.4830768,481.1970749,93.12411392,341.2625091
539,144.2940969,487.8442893,0.999999642,97.24384451,332.2700141,0.999994636,144.2940969,487.8442893,97.24384451,332.2700141
540,140.8918334,498.4057289,0.999999404,97.44024873,324.4537159,0.999999166,140.8918334,498.4057289,97.44024873,324.4537159
541,139.4976555,505.89537,0.999997854,108.6276622,331.5046391,0.999947667,139.4976555,505.89537,108.6276622,331.5046391
542,139.5077694,511.8942671,0.999996424,112.7438354,337.0863547,0.999999881,139.5077694,511.8942671,112.7438354,337.0863547
543,139.3222553,521.2445347,0.999996424,111.6849785,348.2872787,1,139.3222553,521.2445347,111.6849785,348.2872787
544,141.4400241,527.4277942,0.999997377,113.6626976,368.0974917,0.870712698,141.4400241,527.4277942,113.6626976,
545,143.9043679,531.1938861,0.999999046,127.3958511,530.1309896,0.000135475,143.9043679,531.1938861,127.3958511,
546,145.8381627,537.6955421,0.999999285,117.8776484,544.6045203,0.000201471,145.8381627,537.6955421,117.8776484,
547,147.3510805,541.7097809,0.999999404,162.3032842,0.106631756,0.000950285,147.3510805,541.7097809,,
548,148.5482133,543.2554655,0.999998927,125.9520618,375.3766804,0.999710262,148.5482133,543.2554655,125.9520618,375.3766804
549,148.7804968,544.21544,0.999999285,124.4498488,377.8492632,0.99999845,148.7804968,544.21544,124.4498488,377.8492632
550,149.9400846,547.1432152,0.999999762,126.6851478,382.4563115,0.999873281,149.9400846,547.1432152,126.6851478,382.4563115
551,150.412848,549.6639302,0.999999404,130.143101,385.7331543,0.963220775,150.412848,549.6639302,130.143101,385.7331543
552,150.491791,551.5653362,0.99999845,133.9524792,387.0773702,0.041757748,150.491791,551.5653362,133.9524792,
553,152.2613068,553.828629,0.999997497,2.068755627,0.42115736,0.000137164,152.2613068,553.828629,,
554,154.1015815,554.9276042,0.999997139,1.640312195,0.619588137,0.00087498,154.1015815,554.9276042,,
555,158.7749782,558.9136393,0.999996185,140.7831697,418.1142933,0.009266472,158.7749782,558.9136393,140.7831697,
556,161.0033062,561.9811687,0.999998689,138.6810914,417.8515153,0.999999881,161.0033062,561.9811687,138.6810914,417.8515153
557,161.7441866,564.2786009,0.999999404,136.8858042,419.8720385,1,161.7441866,564.2786009,136.8858042,419.8720385
558,163.3255812,565.6802127,0.999999881,135.3260803,428.3261435,1,163.3255812,565.6802127,135.3260803,428.3261435
559,169.7626159,566.8304718,0.999999881,136.2866578,441.0436611,1,169.7626159,566.8304718,136.2866578,441.0436611
560,192.7242267,536.6200984,0.999999523,135.2141211,454.4985094,1,192.7242267,536.6200984,135.2141211,454.4985094
561,215.9507313,493.3332433,0.999999285,138.0109857,462.2376833,1,215.9507313,493.3332433,138.0109857,462.2376833
562,228.5249067,458.2848287,1,141.0277902,467.2659995,1,228.5249067,458.2848287,141.0277902,467.2659995
563,248.5013413,410.9894114,1,143.1171675,476.6534235,1,248.5013413,410.9894114,143.1171675,476.6534235
564,256.0540891,381.3172575,1,147.4808924,489.3740406,1,256.0540891,381.3172575,147.4808924,489.3740406
565,255.1012511,360.4154148,0.999995828,145.8894267,502.0094399,1,255.1012511,360.4154148,145.8894267,502.0094399
566,250.0566291,344.6450481,0.999989152,146.8446076,514.1946025,1,250.0566291,344.6450481,146.8446076,514.1946025
567,246.8717334,328.0029726,0.999995351,145.0434556,531.082691,1,246.8717334,328.0029726,145.0434556,531.082691
568,230.2290297,326.0951056,0.999987125,146.7518816,544.0390739,1,230.2290297,326.0951056,146.7518816,544.0390739
569,217.9052997,339.9107843,0.99998951,142.7320747,552.844492,1,217.9052997,339.9107843,142.7320747,552.844492
570,213.0113518,350.6315501,0.999981403,139.8674374,564.9232622,1,213.0113518,350.6315501,139.8674374,564.9232622
571,205.8915987,365.2850939,0.999916673,136.6568427,574.2147255,1,205.8915987,365.2850939,136.6568427,574.2147255
572,202.7656689,381.9882952,0.999999762,138.0010433,581.058058,1,202.7656689,381.9882952,138.0010433,581.058058
573,194.8797177,394.4248238,0.999999881,134.5200238,589.3867953,0.999999642,194.8797177,394.4248238,134.5200238,589.3867953
574,192.1447892,402.8293027,0.999999762,133.7656701,592.0488024,0.999999762,192.1447892,402.8293027,133.7656701,592.0488024
575,190.460876,411.1498001,0.999999404,131.603867,596.4357557,0.999997497,190.460876,411.1498001,131.603867,596.4357557
576,189.0414566,415.6388376,0.999999285,130.8019931,601.4337969,0.99929595,189.0414566,415.6388376,130.8019931,601.4337969
577,189.1104428,422.5673215,0.999999881,132.3030918,603.2710099,0.967881203,189.1104428,422.5673215,132.3030918,603.2710099
578,185.8442812,427.4259093,0.999999642,131.801533,609.9225807,0.429014802,185.8442812,427.4259093,131.801533,
579,183.2249312,433.6759224,1,134.04439,612.4859371,0.004579278,183.2249312,433.6759224,134.04439,
580,178.8970107,438.8935587,1,137.8335886,611.6920581,0.118252657,178.8970107,438.8935587,137.8335886,
581,175.3895271,443.1557157,0.999999523,108.5141181,31.28758764,0.407641888,175.3895271,443.1557157,108.5141181,
582,171.7108092,446.8720698,0.999999642,124.6395284,613.2074385,0.003682135,171.7108092,446.8720698,124.6395284,
583,166.3275728,449.7705569,1,122.5305359,613.6082821,0.007452478,166.3275728,449.7705569,122.5305359,
584,161.214504,453.9393438,0.999999881,125.1021323,22.56555939,0.025357207,161.214504,453.9393438,125.1021323,
585,157.9438372,461.8055183,0.999999046,107.8079965,611.349463,0.007224103,157.9438372,461.8055183,107.8079965,
586,157.6146332,469.9182979,0.999999642,108.3056394,611.7402525,0.012621407,157.6146332,469.9182979,108.3056394,
587,154.1247337,477.3398069,0.99999845,106.0112262,613.5147953,0.010749827,154.1247337,477.3398069,106.0112262,
588,153.8024068,485.2368368,0.999999523,105.6750071,613.6295958,0.005448205,153.8024068,485.2368368,105.6750071,
589,149.170019,492.2010161,0.999999762,104.5109053,614.7344751,0.001816483,149.170019,492.2010161,104.5109053,
590,146.7872046,498.8347132,1,93.16091359,610.6024013,0.015789576,146.7872046,498.8347132,93.16091359,
591,143.4411216,509.8502836,0.999999046,102.8902678,614.7220917,0.001425812,143.4411216,509.8502836,102.8902678,
592,140.2374908,520.7734814,0.999999166,104.193774,614.8625526,0.000274909,140.2374908,520.7734814,104.193774,
593,138.0418396,528.8034639,0.999998808,46.10666585,412.5665991,0.000696452,138.0418396,528.8034639,46.10666585,
594,135.7940526,538.2532086,0.999999881,104.9777684,543.91348,8.09E-05,135.7940526,538.2532086,104.9777684,
595,135.4981451,545.8359518,0.999999762,1.866281986,0.274418116,0.000115009,135.4981451,545.8359518,,
596,135.3650253,554.2651713,0.999999881,1.982395887,0.231238365,0.000149955,135.3650253,554.2651713,,
597,138.3940711,560.6375952,0.999999166,2.083512664,0.317007303,0.000856712,138.3940711,560.6375952,,
598,141.7119443,568.7311759,0.999999762,108.6545328,580.0759872,0.00020376,141.7119443,568.7311759,108.6545328,
599,141.5479127,578.0970002,1,109.2793019,589.8290142,0.000113087,141.5479127,578.0970002,109.2793019,
600,144.4291081,587.8886999,0.999999762,128.3853626,585.4990268,0.000102951,144.4291081,587.8886999,128.3853626,
601,147.3513774,600.2919445,0.999731362,91.09669387,611.0119562,0.000657039,147.3513774,600.2919445,91.09669387,
602,1.448749304,1.893854856,0.000146421,83.34503841,607.2426078,0.004612446,,,83.34503841,
603,94.30209756,598.2148933,0.000749611,78.55594134,597.7727113,0.993177772,,,78.55594134,597.7727113
604,1.109666348,1.587646723,0.001204201,78.85988832,610.5806699,0.026438802,,,78.85988832,
605,1.166062593,1.567751169,0.000920455,78.67225933,611.2784085,0.000826313,,,78.67225933,
606,1.33317399,1.256959915,0.010021019,79.28370547,612.6062613,0.000780061,,,79.28370547,
607,165.9472239,431.9095438,0.961962819,2.212037086,0.259251833,0.001062869,165.9472239,431.9095438,,
608,163.1566556,447.4371357,0.996489167,2.21129787,0.211236,0.001111422,163.1566556,447.4371357,,
609,162.3421875,463.8443727,0.985648632,78.70387769,611.9718561,0.001245258,162.3421875,463.8443727,78.70387769,
610,159.4227128,479.3020589,0.992661953,88.90228653,614.6280327,0.000922799,159.4227128,479.3020589,88.90228653,
611,161.2221928,495.0162137,0.997575462,1.926991463,0.472739935,0.000497888,161.2221928,495.0162137,,
612,162.3621986,509.7039744,0.974847198,2.148743272,0.562330961,0.002567024,162.3621986,509.7039744,,
613,162.8743364,524.7911224,0.154243007,2.044910073,0.476035595,0.001309374,,,,
614,171.3390713,552.00352,0.211735457,2.038622618,0.333642244,8.78E-05,,,,
615,173.7969594,562.9193652,0.797912359,107.6659097,611.5672264,0.002963253,,,107.6659097,
616,176.8505762,579.627464,0.025765754,101.9732876,610.3672056,0.01367388,,,101.9732876,
617,1.127930403,1.744656563,0.002641644,105.319427,611.3235621,0.000173264,,,105.319427,
618,174.1782098,607.6118481,0.000895812,108.0537519,611.6646543,7.14E-05,,,108.0537519,
619,1.239858389,1.695725918,0.000639356,109.1809822,611.7895422,6.00E-05,,,109.1809822,
620,1.111235619,1.594215155,0.000813314,122.7506742,613.6662416,5.85E-05,,,122.7506742,
621,0.896823883,1.292800188,0.01682191,2.039265513,0.120158434,0.000551786,,,,
622,1.324084759,1.458835602,0.012057716,2.202729821,0.366239309,0.000397469,,,,
623,1.080562592,1.610127211,0.02878112,2.105746269,0.497340918,0.000840133,,,,
624,1.023054838,1.586270809,0.006597455,1.783554077,0.328858614,0.000261745,,,,
625,0.983117342,1.444820166,0.009317127,1.854090452,0.293083429,0.000342647,,,,
626,1.08845067,1.643142223,0.020060111,2.121472716,0.379146338,0.000595154,,,,
627,0.960057497,1.554656029,0.027121739,2.099732041,0.320619345,0.000715013,,,,
628,1.052396774,1.587622881,0.016056335,1.975954533,0.253331423,0.000461953,,,,
629,1.031275272,1.571228266,0.012822416,1.929503918,0.208523273,0.000370228,,,,
630,1.168143988,1.931665897,0.002015133,1.606286287,0.328310251,0.000107788,,,,
631,1.197840214,1.985725641,0.002683843,1.67282033,0.32521534,0.000130076,,,,
632,1.178537607,1.904049158,0.002714938,1.686640263,0.298457623,0.00012689,,,,
633,1.165623188,1.799773216,0.002684762,1.756300211,0.255300045,0.000119643,,,,
634,1.066247463,1.535380602,0.190235376,2.190690637,0.599918604,0.003926553,,,,
635,0.952711105,1.549356461,0.215974659,2.141441822,0.528409958,0.003866619,,,,
636,0.984114885,1.515178204,0.174794033,2.180803657,0.530600071,0.003160605,,,,
637,0.875876665,1.453963995,0.013886783,1.902314425,0.260740757,0.00050493,,,,
638,0.973459482,1.593960762,0.054151222,2.00376761,0.445952892,0.001328463,,,,
639,1.004729271,1.532324791,0.023447057,1.947027206,0.320036411,0.000634957,,,,
640,1.018284559,1.530516148,0.008814708,1.84246254,0.230200529,0.000303894,,,,
641,0.885028601,1.516562939,0.048885658,2.01637125,0.306974888,0.001238742,,,,
642,1.24480772,1.508628845,0.151546463,2.208076,0.491003036,0.002616649,,,,
643,1.231321812,1.367114305,0.061404075,2.206253886,0.29138732,0.001269022,,,,
644,1.118247271,1.43649888,0.028221119,2.187798977,0.348393202,0.000710556,,,,
645,1.119235992,1.354465723,0.065051131,2.158331156,0.376024246,0.001347636,,,,
646,0.911883593,1.529618502,0.23212105,2.142544866,0.352348566,0.004459313,,,,
647,0.696861029,1.468287468,0.045787543,1.907539606,0.157346964,0.00118607,,,,
648,0.707804203,1.463863611,0.12635538,2.013794184,0.239369392,0.003022955,,,,
649,0.824907303,1.518229961,0.040012084,1.94229579,0.248011112,0.001037266,,,,
650,0.762307405,1.489011526,0.005566762,1.849742651,0.081855774,0.000286071,,,,
651,0.820596218,1.435812235,0.005359304,1.897599459,0.075484037,0.000291975,,,,
652,0.766641378,1.438657999,0.013166478,1.978614807,0.120929956,0.000527065,,,,
653,0.779362679,1.476838589,0.05862445,2.100372314,0.179709911,0.001310754,,,,
654,1.139963627,1.661746502,0.206134558,2.219171762,0.617984533,0.004348906,,,,
655,1.061430931,1.626497507,0.18346712,2.158840775,0.54100728,0.003748176,,,,
656,1.032613993,1.594368696,0.228980348,2.137666225,0.513153791,0.004635026,,,,
657,0.978870869,1.459948301,0.022486063,1.934704304,0.239621878,0.00063903,,,,
658,0.980774164,1.501387596,0.002978947,1.911271811,0.22093749,0.000213523,,,,
659,0.906519175,1.449603319,0.005144858,1.925956011,0.185472488,0.000252548,,,,
660,0.900163889,1.459042311,0.003911095,1.803957701,0.218466282,0.000205668,,,,
661,0.798074245,1.442011356,0.007478549,1.73464632,0.234162569,0.000322857,,,,
662,1.156155825,1.641638994,0.339488536,2.258075237,0.627682924,0.006541241,,,,
663,0.908991814,1.54813242,0.121418893,2.160801768,0.328424692,0.002392954,,,,
664,0.89253521,1.541857004,0.151059717,2.222748756,0.308979273,0.003014452,,,,
665,0.802299976,1.557853699,0.060184624,2.134211302,0.178361654,0.001420534,,,,
666,1.167293549,1.488812208,0.345498025,2.299429059,0.640624046,0.006248293,,,,
667,1.158485413,1.46568346,0.146228105,2.262198091,0.522069931,0.002666902,,,,
668,1.171693563,1.403190851,0.045536455,2.183948994,0.427302837,0.001109061,,,,
669,1.03580451,1.486824036,0.020920161,2.072543025,0.348853588,0.000676862,,,,
670,1.033140182,1.581357718,0.004626283,0.059754133,136.4848568,0.000223399,,,0.059754133,
671,1.066634417,1.611473322,0.001927708,0.063678503,136.7455368,0.000122848,,,0.063678503,
672,1.134375334,1.582123756,0.003127584,1.751472712,0.223962307,0.000125664,,,,
673,1.104418755,1.582310677,0.001823273,1.712772131,0.189574718,8.88E-05,,,,
674,0.940555811,1.496810913,0.067339301,2.063232899,0.267637253,0.001540827,,,,
675,0.977850199,1.4520998,0.093292691,2.082943797,0.28934145,0.001823946,,,,
676,1.108878136,1.497050762,0.056359526,2.105430961,0.380831718,0.001219869,,,,
677,1.09845686,1.341866493,0.040765192,2.127573013,0.239075899,0.000888203,,,,
678,0.875924349,1.44687438,0.01675174,205.7281435,611.6548896,0.000778434,,,205.7281435,
679,0.912324905,1.578098536,0.007438939,205.2588458,610.5921931,0.001184831,,,205.2588458,
680,1.098874569,1.487296104,0.006688972,204.8971455,609.4853549,0.002170323,,,204.8971455,
681,1.041807652,1.387846947,0.008109245,1.9140625,0.191954851,0.000290366,,,,
682,1.148413897,1.621573448,0.069215357,230.7893987,614.0599689,0.001557791,,,230.7893987,
683,1.078771114,1.561994553,0.04012648,232.9081383,613.3098507,0.000937244,,,232.9081383,
684,1.044523954,1.478933573,0.02040915,2.046445489,0.242562532,0.000522941,,,,
685,1.13068223,1.463178873,0.022541106,232.8029518,613.2947865,0.000672149,,,232.8029518,
686,1.067316055,1.564665079,0.007321198,2.079594493,0.268166542,0.000307446,,,,
687,1.056347847,1.457569122,0.014331216,232.7355943,613.2787981,0.001141971,,,232.7355943,
688,1.02299118,1.453435421,0.009080416,1.970221996,0.267217875,0.000325643,,,,
689,0.957437754,1.435706854,0.005710876,1.7924335,0.229231119,0.000222142,,,,
690,1.182092428,1.423921824,0.1127344,2.290989876,0.388983965,0.001918359,,,,
691,1.15192008,1.439051628,0.09199129,2.239244103,0.361400127,0.00159556,,,,
692,1.121725559,1.461822748,0.082354948,2.155319691,0.366748571,0.001535917,,,,
693,1.057320833,1.499651909,0.053327594,2.198974729,0.362617731,0.001148118,,,,
694,1.11093688,1.49064517,0.008739331,1.833099604,0.302857637,0.000333791,,,,
695,1.118226528,1.526713371,0.010051354,1.801155329,0.366965055,0.000363459,,,,
696,1.03286314,1.53860116,0.022742724,1.990772963,0.453662395,0.000697524,,,,
697,1.067371368,1.598634958,0.026014872,1.914674282,0.464684486,0.000752859,,,,
698,1.043477774,1.553261757,0.067589968,2.173847079,0.413883924,0.001753068,,,,
699,0.927769423,1.470543861,0.092217535,2.109378934,0.396020412,0.002326529,,,,
700,1.008055925,1.479188681,0.039710119,2.069678426,0.337732553,0.001081026,,,,
701,1.018816233,1.447067499,0.045343373,2.134541869,0.322038174,0.001229684,,,,
702,1.179879665,1.536103964,0.073066436,2.219106197,0.62125802,0.001753736,,,,
703,1.119553566,1.52903533,0.043080546,2.121689677,0.603228331,0.001197568,,,,
704,1.220352888,1.422242641,0.028577181,2.141471982,0.453078985,0.000785956,,,,
705,1.243455648,1.389573097,0.018128175,2.182747841,0.361593246,0.000519547,,,,
706,1.101829529,1.603941917,0.111271478,2.228400111,0.571093321,0.002124278,,,,
707,1.141953945,1.629089832,0.085409112,2.299888611,0.500207424,0.001596813,,,,
708,0.993937731,1.623954296,0.257661641,2.193800807,0.560509443,0.00436214,,,,
709,0.9682796,1.559094667,0.123923972,2.228096485,0.395111799,0.002161567,,,,
710,1.078998089,1.382677555,0.01251334,2.023196936,0.24313879,0.000444994,,,,
711,0.983994246,1.317120075,0.024053205,2.007612467,0.276242733,0.00070001,,,,
712,1.043034792,1.400024176,0.024607198,2.05419147,0.287593365,0.000647317,,,,
713,1.039404869,1.419459343,0.015080927,2.02944684,0.248683691,0.000442593,,,,
714,1.126383543,1.465489864,0.107972823,2.219714522,0.36674428,0.001824868,,,,
715,1.124401808,1.467340708,0.110577263,2.292615414,0.363165617,0.001880912,,,,
716,1.059114695,1.433816195,0.179004297,2.279985666,0.45055747,0.003108083,,,,
717,1.1000247,1.397753954,0.084534831,2.289069653,0.370281219,0.001596357,,,,
718,1.04572463,1.365086079,0.076552622,2.278906226,0.414768219,0.00190625,,,,
719,1.131712675,1.335655689,0.079079695,2.277972817,0.375712633,0.001668628,,,,
720,1.058052301,1.276995182,0.021179413,2.17347765,0.252459764,0.000568945,,,,
721,0.991875172,1.29122901,0.060527332,2.233925223,0.233500004,0.001238276,,,,
722,1.12407136,1.70000577,0.064522393,2.037683129,0.622663736,0.001493063,,,,
723,1.048651695,1.741481543,0.064034812,2.009158731,0.61439991,0.001377712,,,,
724,1.065476894,1.662967443,0.022857999,1.903182983,0.487286568,0.000632348,,,,
725,1.02380228,1.535607576,0.022759782,1.893196106,0.404072046,0.000611212,,,,
726,1.066369295,1.49039793,0.179471016,2.060703516,0.635481596,0.003592703,,,,
727,1.131472349,1.479551077,0.127862945,2.042881846,0.585255146,0.00267327,,,,
728,1.128459215,1.516705275,0.164776906,2.158975959,0.524190187,0.002809709,,,,
729,0.937378168,1.491885424,0.179415226,2.120751262,0.374930382,0.00299515,,,,
730,0.890045881,1.538782597,0.030704407,2.036356211,0.238612175,0.000874233,,,,
731,0.964155436,1.50318265,0.030654229,2.090450764,0.270051003,0.000805888,,,,
732,1.004423141,1.415718079,0.009808904,2.030707359,0.173914433,0.000347908,,,,
733,1.041645765,1.457020998,0.007461639,1.974690199,0.102924347,0.000239716,,,,
734,0.970655918,1.699072361,0.010166505,1.757860422,0.377519131,0.000398146,,,,
735,0.819597483,1.609757423,0.02786126,1.851377964,0.381735563,0.000924253,,,,
736,1.065094471,1.86825037,0.007072024,1.751182318,0.403081894,0.000293736,,,,
737,0.884429455,1.66601491,0.00631754,1.655930281,0.247854471,0.000305368,,,,
738,0.957784176,1.544373274,0.031220516,2.014246106,0.330905437,0.00090883,,,,
739,0.923750639,1.560354471,0.011820955,1.890187979,0.25706625,0.000395581,,,,
740,0.865056038,1.478517771,0.01162531,1.860350132,0.183246851,0.000408347,,,,
741,0.842384338,1.470061064,0.010890584,1.826802015,0.196136236,0.000382038,,,,
742,0.997114897,1.471326828,0.091736875,1.987944126,0.518932343,0.002284255,,,,
743,1.094624758,1.430548906,0.066154927,2.117404222,0.424495935,0.001471512,,,,
744,0.984069824,1.480301142,0.129496157,2.077787876,0.461489677,0.00254709,,,,
745,0.995272398,1.38248229,0.072639614,2.085477948,0.289366484,0.001455824,,,,
746,1.006442308,1.447542667,0.365423709,2.347633958,0.523313046,0.005980324,,,,
747,0.951776743,1.458259344,0.076342851,2.2010355,0.370665789,0.00146196,,,,
