scorer,DeepCut_resnet50_String Pull MergeMay22shuffle1_493000,DeepCut_resnet50_String Pull MergeMay22shuffle1_493000,DeepCut_resnet50_String Pull MergeMay22shuffle1_493000,DeepCut_resnet50_String Pull MergeMay22shuffle1_493000,DeepCut_resnet50_String Pull MergeMay22shuffle1_493000,DeepCut_resnet50_String Pull MergeMay22shuffle1_493000,delta x Lhand,delta y Lhand,Delta x Rhand,Delta y Rhand ,velocity x Lhand (pixels/s),velocity y Lhand (pixels/s),velocity x Rhand (pixels/s),velocity y Rhand (pixels/s),total velocity,Correlation coefficient,Max,Min
bodyparts,LHand,LHand,LHand,RHand,RHand,RHand,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,,585.9807878,366.0079718
coords,x,y,likelihood,x,y,likelihood,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,,573.5751723,350.6703038
407,133.0709802,378.4504108,0.995016515,99.14954132,611.4862146,0.150394902,-3.145267367,4.806464434,-6.466420889,0.088355541,-314.5267367,480.6464434,-646.6420889,8.835554123,646.7024495,,,
408,129.9257128,383.2568753,0.999758065,92.68312043,611.5745702,0.003067335,-4.219944835,8.160833597,22.88366729,-227.0759001,-421.9944835,816.0833597,2288.366729,-22707.59001,22822.60428,,,
409,125.705768,391.4177089,0.999814689,115.5667877,384.4986701,0.000660878,1.962694287,4.173449486,-21.09279847,225.6241875,196.2694287,417.3449486,-2109.279847,22562.41875,22660.79878,,,
410,127.6684623,395.5911584,0.999998689,94.47398925,610.1228576,0.000852656,0.834272146,2.751387149,33.2743876,-1.413145542,83.42721462,275.1387149,3327.43876,-141.3145542,3330.438185,,,
411,128.5027344,398.3425455,0.999999285,127.7483768,608.709712,0.001190553,-0.939017057,8.392866135,-5.026025891,-6.201930046,-93.90170574,839.2866135,-502.6025891,-620.1930046,798.2786015,,,
412,127.5637174,406.7354116,0.999999046,122.722351,602.507782,0.023068387,-0.607215643,8.782136202,-7.126351148,6.546242714,-60.72156429,878.2136202,-712.6351148,654.6242714,967.6681991,,,
413,126.9565017,415.5175478,0.999998927,115.5959998,609.0540247,0.028949155,2.338001966,8.426180363,-29.31007728,-11.21551597,233.8001966,842.6180363,-2931.007728,-1121.551597,3138.261348,,,
414,129.2945037,423.9437282,0.999999642,86.28592253,597.8385087,0.988722444,1.818993688,7.182825804,-37.26465559,-61.6285764,181.8993688,718.2825804,-3726.465559,-6162.85764,7201.899739,,,
415,131.1134974,431.126554,0.999999523,49.02126694,536.2099323,1,-3.761630893,7.280701399,-19.55347347,-86.77935219,-376.1630893,728.0701399,-1955.347347,-8677.935219,8895.501274,,,
416,127.3518665,438.4072554,1,29.46779346,449.4305801,1,-8.234735966,7.887286901,2.904294968,-57.39826775,-823.4735966,788.7286901,290.4294968,-5739.826775,5747.169799,,,
417,119.1171305,446.2945423,0.999999166,32.37208843,392.0323124,0.999943376,-5.782823324,6.559627116,11.16476852,-30.77115107,-578.2823324,655.9627116,1116.476852,-3077.115107,3273.401585,,,
418,113.3343072,452.8541694,0.999999881,43.53685695,361.2611613,0.030435082,-7.742271662,9.333257377,-41.48544842,-360.9740708,-774.2271662,933.3257377,-4148.544842,-36097.40708,36335.01372,,,
419,105.5920355,462.1874268,0.999997616,2.051408529,0.28709054,0.000970736,-2.560411453,8.192472935,62.48179555,335.2219052,-256.0411453,819.2472935,6248.179555,33522.19052,34099.5162,,,
420,103.0316241,470.3798997,0.999999762,64.53320408,335.5089958,0.999317169,-4.091375828,9.544309855,14.60616922,16.32799673,-409.1375828,954.4309855,1460.616922,1632.799673,2190.761641,,,
421,98.94024825,479.9242096,0.999999404,79.1393733,351.8369925,0.999857783,-2.305705786,8.246600628,4.59368974,16.48970604,-230.5705786,824.6600628,459.368974,1648.970604,1711.76047,,,
422,96.63454247,488.1708102,0.999999762,83.73306304,368.3266985,1,-1.824105501,5.096333981,3.911457717,14.41433167,-182.4105501,509.6333981,391.1457717,1441.433167,1493.561044,,,
423,94.81043696,493.2671442,1,87.64452076,382.7410302,1,7.816086292,6.460218012,1.99775362,19.61387432,781.6086292,646.0218012,199.775362,1961.387432,1971.535151,,,
424,102.6265233,499.7273622,0.999999881,89.64227438,402.3549045,1,29.66546527,-2.126205266,2.757641643,29.47680724,2966.546527,-212.6205266,275.7641643,2947.680724,2960.551895,,,
425,132.2919885,497.6011569,0.999999881,92.39991602,431.8317118,1,58.28126439,-49.17985916,-1.937495202,35.43795335,5828.126439,-4917.985916,-193.7495202,3543.795335,3549.087806,,,
426,190.5732529,448.4212978,1,90.46242082,467.2696651,1,28.65208149,-64.69329715,7.340129972,33.62040889,2865.208149,-6469.329715,734.0129972,3362.040889,3441.234375,,,
427,219.2253344,383.7280006,1,97.80255079,500.890074,1,10.27927244,-27.95559391,5.638847828,23.47581172,1027.927244,-2795.559391,563.8847828,2347.581172,2414.353621,,,
428,229.5046068,355.7724067,0.999999166,103.4413986,524.3658857,1,-12.62060535,-24.36313996,2.539942265,18.00641155,-1262.060535,-2436.313996,253.9942265,1800.641155,1818.466837,,,
429,216.8840015,331.4092668,0.999978542,105.9813409,542.3722973,1,-15.42905235,-6.160108984,5.47960186,12.28670597,-1542.905235,-616.0108984,547.960186,1228.670597,1345.322192,,,
430,201.4549491,325.2491578,0.999996543,111.4609427,554.6590033,1,-11.84065223,15.2579084,5.991994143,10.57934093,-1184.065223,1525.79084,599.1994143,1057.934093,1215.839004,,,
431,189.6142969,340.5070662,0.999999166,117.4529369,565.2383442,1,-5.233418465,21.76008338,3.020893335,10.25732684,-523.3418465,2176.008338,302.0893335,1025.732684,1069.292058,,,
432,184.3808784,362.2671496,0.999997377,120.4738302,575.495671,1,-3.814432621,5.350296617,2.963956177,9.703442335,-381.4432621,535.0296617,296.3956177,970.3442335,1014.60253,,,
433,180.5664458,367.6174462,0.999583781,123.4377864,585.1991134,0.999999523,-3.035037041,5.074753761,-0.828233898,5.808716774,-303.5037041,507.4753761,-82.82338977,580.8716774,586.74664,,,
434,177.5314088,372.6921999,0.999999642,122.6095525,591.0078301,0.999972105,-1.311449051,10.04143643,1.056089461,3.910371661,-131.1449051,1004.143643,105.6089461,391.0371661,405.0472994,,,
435,176.2199597,382.7336364,0.999999762,123.665642,594.9182018,0.999915242,-0.935566902,15.2537936,4.555743992,6.172806859,-93.55669022,1525.37936,455.5743992,617.2806859,767.1919437,,,
436,175.2843928,397.98743,0.999999166,128.221386,601.0910087,0.956671774,0.300527573,18.15169299,-1.92034483,9.9222188,30.05275726,1815.169299,-192.034483,992.22188,1010.634208,,,
437,175.5849204,416.139123,0.999999285,126.3010411,611.0132275,0.001321108,2.576434374,15.85395479,11.74926805,3.221460342,257.6434374,1585.395479,1174.926805,322.1460342,1218.290222,,,
438,178.1613548,431.9930778,0.999999881,138.0503092,614.2346878,0.004584667,0.936754882,16.97814631,-135.8273107,-613.7365355,93.67548823,1697.814631,-13582.73107,-61373.65355,62858.69816,,,
439,179.0981097,448.9712241,0.999999881,2.2229985,0.498152256,0.00225803,1.837770462,15.90120292,100.5269758,596.2541628,183.7770462,1590.120292,10052.69758,59625.41628,60466.90826,,,
440,180.9358801,464.872427,0.999999881,102.7499743,596.752315,0.632234454,-2.529423535,13.7272222,-29.70740318,-58.74725544,-252.9423535,1372.72222,-2970.740318,-5874.725544,6583.137418,,,
441,178.4064566,478.5996492,0.999999762,73.04257107,538.0050596,0.999999881,-11.33886921,13.4405271,-15.96858072,-92.08987296,-1133.886921,1344.05271,-1596.858072,-9208.987296,9346.411221,,,
442,167.0675874,492.0401763,0.999999762,57.07399035,445.9151866,1,-13.07141542,15.65375178,9.41283524,-63.90324378,-1307.141542,1565.375178,941.283524,-6390.324378,6459.277075,,,
443,153.996172,507.6939281,0.999999762,66.48682559,382.0119429,0.999985695,-10.16827679,11.70008391,9.969103217,-35.89343679,-1016.827679,1170.008391,996.9103217,-3589.343679,3725.213851,,,
444,143.8278952,519.394012,0.999999762,76.4559288,346.1185061,0.963798046,-11.60948649,7.452887535,12.19913673,-27.08688939,-1160.948649,745.2887535,1219.913673,-2708.688939,2970.721316,,,
445,132.2184087,526.8468995,1,88.65506554,319.0316167,0.998968601,-7.55376175,8.77231288,0.293825626,-2.509886086,-755.376175,877.231288,29.38256264,-250.9886086,252.7026249,,,
446,124.6646469,535.6192124,0.999999762,88.94889116,316.5217306,0.999696612,-7.693503797,7.792798042,5.593792677,15.31636755,-769.3503797,779.2798042,559.3792677,1531.636755,1630.587721,,,
447,116.9711431,543.4120104,0.999999881,94.54268384,331.8380982,0.999993682,-7.051196694,11.49481094,-0.192642689,20.51851143,-705.1196694,1149.481094,-19.26426888,2051.851143,2051.941574,,,
448,109.9199464,554.9068214,0.999999881,94.35004115,352.3566096,0.999999642,-3.142043829,11.25727022,0.429653406,12.82746291,-314.2043829,1125.727022,42.96534061,1282.746291,1283.465647,,,
449,106.7779026,566.1640916,1,94.77969456,365.1840725,1,-1.428310871,9.391453266,-1.049649239,15.32555383,-142.8310871,939.1453266,-104.9649239,1532.555383,1536.145709,,,
450,105.3495917,575.5555449,0.999999762,93.73004532,380.5096263,1,-1.534075737,4.815155417,-4.139766693,12.64449197,-153.4075737,481.5155417,-413.9766693,1264.449197,1330.491809,,,
451,103.815516,580.3707003,1,89.59027863,393.1541183,0.999999762,2.466423273,-0.043233752,-4.653298497,15.39530206,246.6423273,-4.323375225,-465.3298497,1539.530206,1608.317482,,,
452,106.2819393,580.3274665,1,84.93698013,408.5494204,1,23.07053375,-20.86452082,-2.469099402,16.44463587,2307.053375,-2086.452082,-246.9099402,1644.463587,1662.896571,,,
453,129.352473,559.4629457,0.999973655,82.46788073,424.9940562,1,54.72408938,-63.2383821,-1.632769108,21.30316257,5472.408938,-6323.83821,-163.2769108,2130.316257,2136.564229,,,
454,184.0765624,496.2245636,0.999999523,80.83511162,446.2972188,1,40.52862978,-84.76408863,5.459581614,17.48066473,4052.862978,-8476.408863,545.9581614,1748.066473,1831.34014,,,
455,224.6051922,411.460475,1,86.29469323,463.7778835,1,13.90261316,-34.75471926,8.172587156,14.9471817,1390.261316,-3475.471926,817.2587156,1494.71817,1703.553409,,,
456,238.5078053,376.7057557,0.999998569,94.46728039,478.7250652,1,-16.29126596,-30.01417458,5.508087499,14.54897165,-1629.126596,-3001.417458,550.8087499,1454.897165,1555.672215,,,
457,222.2165394,346.6915811,0.99995482,99.97536789,493.2740369,1,-14.23869801,-30.11246562,6.353870885,12.79418135,-1423.869801,-3011.246562,635.3870885,1279.418135,1428.505343,,,
458,207.9778414,316.5791155,0.999992609,106.3292388,506.0682182,1,-8.554615498,0.210341215,4.051626086,11.13994086,-855.4615498,21.03412151,405.1626086,1113.994086,1185.385829,,,
459,199.4232259,316.7894567,0.999998808,110.3808649,517.2081591,1,-10.96841779,10.70687497,4.714435875,14.1283325,-1096.841779,1070.687497,471.4435875,1412.83325,1489.414935,,,
460,188.4548081,327.4963317,0.99993515,115.0953007,531.3364916,1,-11.28793105,23.10137391,4.668403089,10.996351,-1128.793105,2310.137391,466.8403089,1099.6351,1194.62849,,,
461,177.166877,350.5977056,0.999998331,119.7637038,542.3328426,1,-2.617059946,9.197416306,5.992072582,12.26602578,-261.7059946,919.7416306,599.2072582,1226.602578,1365.138536,,,
462,174.5498171,359.7951219,0.991169572,125.7557764,554.5988684,1,-3.2520082,10.54358029,2.805642605,11.63862705,-325.20082,1054.358029,280.5642605,1163.862705,1197.20203,,,
463,171.2978089,370.3387022,0.999972939,128.561419,566.2374954,1,1.479504228,12.14055848,7.012779474,13.59215911,147.9504228,1214.055848,701.2779474,1359.215911,1529.463518,,,
464,172.7773131,382.4792607,0.999999046,135.5741985,579.8296545,1,1.254056334,11.6911093,0.870809317,8.99381505,125.4056334,1169.11093,87.08093166,899.381505,903.5873948,,,
465,174.0313694,394.17037,0.999999642,136.4450078,588.8234696,0.999999762,0.042803049,10.30421931,2.443917751,1.319723427,4.280304909,1030.421931,244.3917751,131.9723427,277.7481575,,,
466,174.0741725,404.4745893,0.999999881,138.8889256,590.143193,0.999997973,-0.06067872,9.828965724,-1.659063578,0.420092583,-6.067872047,982.8965724,-165.9063578,42.00925827,171.1423306,,,
467,174.0134938,414.303555,0.999999881,137.229862,590.5632856,0.999997973,0.952125549,14.03170985,-11.73282099,-10.86910853,95.21255493,1403.170985,-1173.282099,-1086.910853,1599.364275,,,
468,174.9656193,428.3352649,0.999999762,125.497041,579.6941771,1,-2.470944047,13.59816724,-31.40052056,-61.17742911,-247.0944047,1359.816724,-3140.052056,-6117.742911,6876.532938,,,
469,172.4946753,441.9334321,0.999999762,94.09652042,518.516748,0.997308493,-8.697086662,10.21826199,42.23107696,95.12781858,-869.7086662,1021.826199,4223.107696,9512.781858,10408.05733,,,
470,163.7975886,452.1516941,1,136.3275974,613.6445665,0.007626502,-12.80906203,14.64268395,-1.082263231,-160.2478638,-1280.906203,1464.268395,-108.2263231,-16024.78638,16025.15184,,,
471,150.9885266,466.794378,1,135.2453341,453.3967028,0.000573301,-9.993660092,11.99103379,-28.60485137,159.6333332,-999.3660092,1199.103379,-2860.485137,15963.33332,16217.59495,,,
472,140.9948665,478.7854118,0.999999881,106.6404828,613.030036,0.001110136,-7.842476726,10.89129257,-14.59802891,-0.679365158,-784.2476726,1089.129257,-1459.802891,-67.93651581,1461.382855,,,
473,133.1523898,489.6767044,1,92.04245388,612.3506708,0.002332548,-8.178016365,12.60023355,5.514966853,-315.7996168,-817.8016365,1260.023355,551.4966853,-31579.96168,31584.77685,,,
474,124.9743734,502.276938,1,97.55742073,296.551054,0.999978662,-7.217842162,15.40939415,12.3500936,17.43493819,-721.7842162,1540.939415,1235.00936,1743.493819,2136.590466,,,
475,117.7565312,517.6863321,1,109.9075143,313.9859922,0.999996424,-5.261753321,11.70045388,-2.349378824,16.71976209,-526.1753321,1170.045388,-234.9378824,1671.976209,1688.401685,,,
476,112.4947779,529.386786,0.999999881,107.5581355,330.7057543,1,-2.212435484,9.327189088,3.706018448,16.2099787,-221.2435484,932.7189088,370.6018448,1620.99787,1662.822847,,,
477,110.2823424,538.7139751,0.999999762,111.264154,346.915733,1,-4.03757,6.496816993,-0.831982851,21.2189883,-403.757,649.6816993,-83.1982851,2121.89883,2123.529279,,,
478,106.2447724,545.2107921,1,110.4321711,368.1347213,1,7.948328018,7.083323956,-8.844333529,25.17834663,794.8328018,708.3323956,-884.4333529,2517.834663,2668.653921,,,
479,114.1931005,552.294116,0.999999881,101.5878376,393.3130679,1,46.05451059,-37.63716078,-7.331231475,24.62250757,4605.451059,-3763.716078,-733.1231475,2462.250757,2569.075386,,,
480,160.247611,514.6569552,0.999997497,94.2566061,417.9355755,1,47.09048772,-77.00246596,1.501677513,19.89829612,4709.048772,-7700.246596,150.1677513,1989.829612,1995.48797,,,
481,207.3380988,437.6544893,1,95.75828362,437.8338716,1,25.3319633,-64.23407888,9.291809559,20.47704864,2533.19633,-6423.407888,929.1809559,2047.704864,2248.660147,,,
482,232.6700621,373.4204104,1,105.0500932,458.3109202,1,7.681146145,-30.06972003,3.295936167,19.73996282,768.1146145,-3006.972003,329.5936167,1973.996282,2001.322881,,,
483,240.3512082,343.3506904,0.999998808,108.3460293,478.0508831,1,-11.26154459,-29.76641941,-0.818647295,18.27477574,-1126.154459,-2976.641941,-81.86472952,1827.477574,1829.310285,,,
484,229.0896636,313.584271,0.999998331,107.527382,496.3256588,1,-12.90496218,-22.66873181,5.857973665,15.76618624,-1290.496218,-2266.873181,585.7973665,1576.618624,1681.928904,,,
485,216.1847014,290.9155391,0.99998343,113.3853557,512.091845,1,-18.22486067,-7.6137923,3.765518546,15.58537078,-1822.486067,-761.37923,376.5518546,1558.537078,1603.38053,,,
486,197.9598408,283.3017468,0.999853492,117.1508743,527.6772158,1,-16.31837475,14.81552482,2.354175448,8.675431967,-1631.837475,1481.552482,235.4175448,867.5431967,898.9174704,,,
487,181.641466,298.1172717,0.999977469,119.5050497,536.3526478,1,-3.493152499,20.31134439,4.484877543,15.10988808,-349.3152499,2031.134439,448.4877543,1510.988808,1576.143535,,,
488,178.1483135,318.428616,0.999978185,123.9899272,551.4625359,1,0.081827879,12.29023015,-2.254991249,16.73526335,8.182787895,1229.023015,-225.4991249,1673.526335,1688.650422,,,
489,178.2301414,330.7188462,0.999997616,121.734936,568.1977992,1,-1.775851727,14.70954597,2.535340369,12.81785858,-177.5851727,1470.954597,253.5340369,1281.785858,1306.61949,,,
490,176.4542897,345.4283922,0.999996781,124.2702764,581.0156578,0.999999881,-1.748833895,16.28717518,-1.722677767,5.858884454,-174.8833895,1628.717518,-172.2677767,585.8884454,610.6893296,,,
491,174.7054558,361.7155674,0.999998808,122.5475986,586.8745422,0.999998569,1.860961437,10.35193153,1.974633694,4.39198041,186.0961437,1035.193153,197.4633694,439.198041,481.5461571,,,
492,176.5664172,372.0674989,1,124.5222323,591.2665226,0.99999845,-3.80747509,11.99641685,0.601764083,6.721190453,-380.747509,1199.641685,60.17640829,672.1190453,674.8075363,,,
493,172.7589421,384.0639157,0.999999762,125.1239964,597.9877131,0.999901533,0.118730247,9.868201971,4.063848853,0.987834454,11.8730247,986.8201971,406.3848853,98.78344536,418.2186558,,,
494,172.8776724,393.9321177,0.999999881,129.1878452,598.9755476,0.998954177,-1.19612065,10.20068449,-7.460393429,8.84230423,-119.612065,1020.068449,-746.0393429,884.230423,1156.908874,,,
495,171.6815517,404.1328022,1,121.7274518,607.8178518,0.051662706,-0.92320779,10.84749085,1.106088281,2.14552331,-92.32077897,1084.749085,110.6088281,214.552331,241.3856159,,,
496,170.7583439,414.980293,1,122.8335401,609.9633751,0.002174687,-3.545970678,11.09851825,-10.40408671,-2.163036108,-354.5970678,1109.851825,-1040.408671,-216.3036108,1062.65585,,,
497,167.2123733,426.0788113,1,112.4294534,607.800339,0.00905502,-3.897805572,8.758782148,-1.792442083,-4.157248557,-389.7805572,875.8782148,-179.2442083,-415.7248557,452.7202689,,,
498,163.3145677,434.8375934,1,110.6370113,603.6430904,0.012447174,-3.285349488,9.812060952,11.11056352,3.518335402,-328.5349488,981.2060952,1111.056352,351.8335402,1165.432562,,,
499,160.0292182,444.6496544,0.999999881,121.7475748,607.1614258,0.064734608,2.092741966,14.55336058,-33.81444597,-50.51603162,209.2741966,1455.336058,-3381.444597,-5051.603162,6078.886582,,,
500,162.1219602,459.203015,0.999999881,87.93312883,556.6453942,0.999262035,-2.912502289,14.56556618,-42.9121511,-85.86083066,-291.2502289,1456.556618,-4291.21511,-8586.083066,9598.716036,,,
501,159.2094579,473.7685812,0.999999881,45.02097774,470.7845635,0.087869845,-9.603582144,11.0769372,4.540145159,-88.07568693,-960.3582144,1107.69372,454.0145159,-8807.568693,8819.262751,,,
502,149.6058757,484.8455184,1,49.56112289,382.7088766,0.999996424,-148.5886641,-484.8455184,6.695537567,-43.00859722,-14858.86641,-48484.55184,669.5537567,-4300.859722,4352.665458,,,
503,1.017211676,,0.002014352,56.25666046,339.7002794,0.98244518,226.0386393,0,19.8110562,-30.36623493,22603.86393,0,1981.10562,-3036.623493,3625.722234,,,
504,227.055851,,0.743047059,76.06771667,309.3340445,0.99826628,-108.3990071,510.371259,4.767219953,-18.11401635,-10839.90071,51037.1259,476.7219953,-1811.401635,1873.082952,,,
505,118.6568439,510.371259,0.99999702,80.83493662,291.2200281,0.998941123,-3.555706739,2.53578949,8.756357193,10.18930441,-355.5706739,253.578949,875.6357193,1018.930441,1343.48694,,,
506,115.1011372,512.9070485,0.999999881,89.59129381,301.4093325,0.999851108,-3.423937798,6.989312172,10.11428326,10.85208154,-342.3937798,698.9312172,1011.428326,1085.208154,1483.463514,,,
507,111.6771994,519.8963606,0.999998927,99.70557708,312.2614141,0.999997973,-1.684178233,10.75140643,4.499718964,12.17395136,-168.4178233,1075.140643,449.9718964,1217.395136,1297.892763,,,
508,109.9930211,530.6477671,0.999999762,104.205296,324.4353654,1,-5.144294858,9.412911385,1.11427927,13.1013563,-514.4294858,941.2911385,111.427927,1310.13563,1314.865602,,,
509,104.8487263,540.0606785,0.999999523,105.3195753,337.5367217,1,0.100842476,10.60035232,-2.338694096,14.94205236,10.08424759,1060.035232,-233.8694096,1494.205236,1512.396836,,,
510,104.9495687,550.6610308,0.999999881,102.9808812,352.4787741,1,2.238437653,11.82229853,-1.875972033,16.05952978,223.8437653,1182.229853,-187.5972033,1605.952978,1616.872808,,,
511,107.1880064,562.4833293,1,101.1049092,368.5383039,1,4.601581573,4.57084918,-5.616899967,22.32149959,460.1581573,457.084918,-561.6899967,2232.149959,2301.736103,,,
512,111.789588,567.0541785,1,95.48800921,390.8598034,1,37.74023581,-17.86003351,-4.368475556,20.8969081,3774.023581,-1786.003351,-436.8475556,2089.69081,2134.863806,,,
513,149.5298238,549.194145,0.348599613,91.11953366,411.7567115,1,49.94487548,-94.12664223,0.986626506,22.09691423,4994.487548,-9412.664223,98.66265059,2209.691423,2211.892969,,,
514,199.4746993,455.0675027,0.999999881,92.10616016,433.8536258,1,29.21161383,-78.16835237,6.507953644,20.15445423,2921.161383,-7816.835237,650.7953644,2015.445423,2117.912855,,,
515,228.6863131,376.8991504,1,98.61411381,454.00808,1,6.397879541,-33.51933765,8.843347073,18.64575195,639.7879541,-3351.933765,884.3347073,1864.575195,2063.659016,,,
516,235.0841926,343.3798127,0.999964476,107.4574609,472.653832,1,-14.63251024,-26.85101771,1.9565413,19.16152632,-1463.251024,-2685.101771,195.65413,1916.152632,1926.115637,,,
517,220.4516824,316.528795,0.99995482,109.4140022,491.8153583,1,-5.574755728,-27.14559126,6.559072616,11.5339998,-557.4755728,-2714.559126,655.9072616,1153.39998,1326.855625,,,
518,214.8769267,289.3832037,0.999996901,115.9730748,503.3493581,1,-10.52026349,-16.01248717,2.933963893,14.19641435,-1052.026349,-1601.248717,293.3963893,1419.641435,1449.642454,,,
519,204.3566632,273.3707166,0.99996388,118.9070387,517.5457724,1,-5.91930002,1.111677885,2.002900124,15.55547965,-591.930002,111.1677885,200.2900124,1555.547965,1568.389479,,,
520,198.4373631,274.4823945,0.999943733,120.9099388,533.1012521,1,-16.35496497,27.65431046,-1.990861654,14.81116159,-1635.496497,2765.431046,-199.0861654,1481.116159,1494.436474,,,
521,182.0823982,302.1367049,0.999915957,118.9190772,547.9124137,1,1.279237986,19.07941413,0.963108778,16.40869658,127.9237986,1907.941413,96.3108778,1640.869658,1643.693713,,,
522,183.3616362,321.2161191,0.999994159,119.8821859,564.3211102,1,-7.60350585,13.69435859,-3.527624547,11.63701868,-760.350585,1369.435859,-352.7624547,1163.701868,1215.994814,,,
523,175.7581303,334.9104776,0.999956608,116.3545614,575.9581289,1,-3.168551683,9.151493073,1.234651268,7.929541826,-316.8551683,915.1493073,123.4651268,792.9541826,802.5085503,,,
524,172.5895786,344.0619707,0.999997497,117.5892127,583.8876708,0.999996781,-1.100377023,7.28637743,1.221089602,0.525514841,-110.0377023,728.637743,122.1089602,52.55148411,132.9370401,,,
525,171.4892016,351.3483481,0.99999702,118.8103023,584.4131856,0.999965906,0.384261072,4.028776884,0.997045994,-0.197735786,38.42610717,402.8776884,99.70459938,-19.77357864,101.6464537,,,
526,171.8734627,355.377125,0.999999523,119.8073483,584.2154498,0.999993205,0.940826952,8.48098436,0.780893326,1.554340839,94.08269525,848.098436,78.08933258,155.4340839,173.947401,,,
527,172.8142896,363.8581094,0.999997616,120.5882416,585.7697906,0.99999702,-0.91939912,6.83028087,0.47850275,4.107092261,-91.93991199,683.028087,47.85027504,410.7092261,413.4872637,,,
528,171.8948905,370.6883903,0.999999881,121.0667443,589.8768829,0.999993205,-1.341584526,14.14128184,0.934109926,5.932972029,-134.1584526,1414.128184,93.41099262,593.2972029,600.6056814,,,
529,170.553306,384.8296721,0.999999642,122.0008543,595.8098549,0.999812424,2.968311548,21.6693306,2.858868897,10.55482559,296.8311548,2166.93306,285.8868897,1055.482559,1093.514859,,,
530,173.5216175,406.4990027,0.999999762,124.8597232,606.3646805,0.000957007,1.525453687,22.61094022,-13.88579303,-1.281951308,152.5453687,2261.094022,-1388.579303,-128.1951308,1394.484303,,,
531,175.0470712,429.1099429,0.999998689,110.9739301,605.0827292,0.014577926,1.628208399,16.2209444,-14.93303466,-19.65678251,162.8208399,1622.09444,-1493.303466,-1965.678251,2468.571698,,,
532,176.6752796,445.3308873,0.999999285,96.04089546,585.4259467,0.999999285,-3.552611232,6.816004604,-13.69599783,-44.61533546,-355.2611232,681.6004604,-1369.599783,-4461.533546,4667.021015,,,
533,173.1226684,452.1468919,0.999999642,82.34489763,540.8106112,1,-5.532307029,9.772373587,-16.38724196,-64.61819716,-553.2307029,977.2373587,-1638.724196,-6461.819716,6666.373154,,,
534,167.5903614,461.9192655,0.999999762,65.95765567,476.1924141,1,-4.959608674,5.736002862,-5.180702686,-63.41192131,-495.9608674,573.6002862,-518.0702686,-6341.192131,6362.319895,,,
535,162.6307527,467.6552684,1,60.77695298,412.7804928,1,-6.657426067,7.499093652,1.016714454,-33.44252682,-665.7426067,749.9093652,101.6714454,-3344.252682,3345.797824,,,
536,155.9733266,475.154362,0.999999642,61.79366744,379.337966,0.999999285,-4.762312822,2.349872768,20.83056831,-22.6656394,-476.2312822,234.9872768,2083.056831,-2266.56394,3078.382344,,,
537,151.2110138,477.5042348,1,82.62423575,356.6723266,0.999989748,-3.727936983,3.692840099,10.49987817,-15.40981746,-372.7936983,369.2840099,1049.987817,-1540.981746,1864.698141,,,
538,147.4830768,481.1970749,1,93.12411392,341.2625091,0.999999642,-3.188979864,6.647214413,4.119730592,-8.99249503,-318.8979864,664.7214413,411.9730592,-899.249503,989.1266199,,,
539,144.2940969,487.8442893,0.999999642,97.24384451,332.2700141,0.999994636,-3.402263522,10.56143963,0.196404219,-7.816298187,-340.2263522,1056.143963,19.64042187,-781.6298187,781.8765373,,,
540,140.8918334,498.4057289,0.999999404,97.44024873,324.4537159,0.999999166,-1.394177914,7.48964107,11.18741345,7.050923258,-139.4177914,748.964107,1118.741345,705.0923258,1322.398346,,,
541,139.4976555,505.89537,0.999997854,108.6276622,331.5046391,0.999947667,0.010113865,5.998897076,4.116173267,5.581715584,1.011386514,599.8897076,411.6173267,558.1715584,693.5303254,,,
542,139.5077694,511.8942671,0.999996424,112.7438354,337.0863547,0.999999881,-0.185514122,9.350267649,-1.058856964,11.20092398,-18.55141222,935.0267649,-105.8856964,1120.092398,1125.086113,,,
543,139.3222553,521.2445347,0.999996424,111.6849785,348.2872787,1,2.117768884,6.183259487,1.977719069,19.81021303,211.7768884,618.3259487,197.7719069,1981.021303,1990.868938,,,
544,141.4400241,527.4277942,0.999997377,113.6626976,368.0974917,0.870712698,2.464343786,3.766091883,13.73315358,162.0334978,246.4343786,376.6091883,1373.315358,16203.34978,16261.44333,,,
545,143.9043679,531.1938861,0.999999046,127.3958511,530.1309896,0.000135475,1.933794737,6.501655996,-9.518202782,14.47353077,193.3794737,650.1655996,-951.8202782,1447.353077,1732.279646,,,
546,145.8381627,537.6955421,0.999999285,117.8776484,544.6045203,0.000201471,1.512917876,4.014238834,44.42563581,-544.4978886,151.2917876,401.4238834,4442.563581,-54449.78886,54630.72284,,,
547,147.3510805,541.7097809,0.999999404,162.3032842,0.106631756,0.000950285,1.197132766,1.545684576,-36.3512224,375.2700486,119.7132766,154.5684576,-3635.12224,37527.00486,37702.65518,,,
548,148.5482133,543.2554655,0.999998927,125.9520618,375.3766804,0.999710262,0.232283533,0.959974527,-1.502212971,2.472582817,23.22835326,95.99745274,-150.2212971,247.2582817,289.3148734,,,
